Frequenz (Hz)	Pegel (dB)
21606,445312	-138,124451
21609,375000	-138,137451
21612,304688	-138,126663
21615,234375	-138,140594
21618,164062	-138,128815
21621,093750	-138,140411
21624,023438	-138,150375
21626,953125	-138,135712
21629,882812	-138,140640
21632,812500	-138,139832
21635,742188	-138,151474
21638,671875	-138,137970
21641,601562	-138,158966
21644,531250	-138,143723
21647,460938	-138,153854
21650,390625	-138,149826
21653,320312	-138,166336
21656,250000	-138,153549
21659,179688	-138,154633
21662,109375	-138,159897
21665,039062	-138,162506
21667,968750	-138,163406
21670,898438	-138,161911
21673,828125	-138,165939
21676,757812	-138,171661
21679,687500	-138,159653
21682,617188	-138,171738
21685,546875	-138,183990
21688,476562	-138,153168
21691,406250	-138,181793
21694,335938	-138,166458
21697,265625	-138,180283
21700,195312	-138,186020
21703,125000	-138,175751
21706,054688	-138,174484
21708,984375	-138,181580
21711,914062	-138,194016
21714,843750	-138,174377
21717,773438	-138,189255
21720,703125	-138,182037
21723,632812	-138,200104
21726,562500	-138,183517
21729,492188	-138,193405
21732,421875	-138,192154
21735,351562	-138,198090
21738,281250	-138,181351
21741,210938	-138,207504
21744,140625	-138,198380
21747,070312	-138,198959
21750,000000	-138,201462
21752,929688	-138,199081
21755,859375	-138,204865
21758,789062	-138,199783
21761,718750	-138,210587
21764,648438	-138,200867
21767,578125	-138,211990
21770,507812	-138,214096
21773,437500	-138,204758
21776,367188	-138,208847
21779,296875	-138,221176
21782,226562	-138,216415
21785,156250	-138,198914
21788,085938	-138,236557
21791,015625	-138,207230
21793,945312	-138,230942
21796,875000	-138,214752
21799,804688	-138,224304
21802,734375	-138,219467
21805,664062	-138,231293
21808,593750	-138,222107
21811,523438	-138,233078
21814,453125	-138,225662
21817,382812	-138,229645
21820,312500	-138,231232
21823,242188	-138,232437
21826,171875	-138,239029
21829,101562	-138,222855
21832,031250	-138,243439
21834,960938	-138,238861
21837,890625	-138,238876
21840,820312	-138,232483
21843,750000	-138,245361
21846,679688	-138,244614
21849,609375	-138,236267
21852,539062	-138,248734
21855,468750	-138,246338
21858,398438	-138,241745
21861,328125	-138,249374
21864,257812	-138,257950
21867,187500	-138,246338
21870,117188	-138,244339
21873,046875	-138,267105
21875,976562	-138,236511
21878,906250	-138,272339
21881,835938	-138,244812
21884,765625	-138,261780
21887,695312	-138,241928
21890,625000	-138,270081
21893,554688	-138,265701
21896,484375	-138,257019
21899,414062	-138,267853
21902,343750	-138,254089
21905,273438	-138,264420
21908,203125	-138,263153
21911,132812	-138,269119
21914,062500	-138,272293
21916,992188	-138,264069
21919,921875	-138,270508
21922,851562	-138,276611
21925,781250	-138,267136
21928,710938	-138,277863
21931,640625	-138,270996
21934,570312	-138,270828
21937,500000	-138,281311
21940,429688	-138,277481
21943,359375	-138,278824
21946,289062	-138,272446
21949,218750	-138,285126
21952,148438	-138,288132
21955,078125	-138,275269
21958,007812	-138,287903
21960,937500	-138,281189
21963,867188	-138,288910
21966,796875	-138,291168
21969,726562	-138,279587
21972,656250	-138,277634
21975,585938	-138,320084
21978,515625	-138,278381
21981,445312	-138,295547
21984,375000	-138,287613
21987,304688	-138,300842
21990,234375	-138,286819
21993,164062	-138,305115
21996,093750	-138,294769
21999,023438	-138,290451
22001,953125	-138,309341
22004,882812	-138,290939
22007,812500	-138,312393
22010,742188	-138,292175
22013,671875	-138,308197
22016,601562	-138,301300
22019,531250	-138,306305
22022,460938	-138,306519
22025,390625	-138,308853
22028,320312	-138,301025
22031,250000	-138,309174
22034,179688	-138,312851
22037,109375	-138,307922
22040,039062	-138,309769
22042,968750	-138,317490
22045,898438	-138,317261
22048,828125	-138,303894
22051,757812	-138,318954
22054,687500	-138,320404
22057,617188	-138,322006
22060,546875	-138,306793
22063,476562	-138,328247
22066,406250	-138,317612
22069,335938	-138,326477
22072,265625	-138,322128
22075,195312	-138,316406
22078,125000	-138,332077
22081,054688	-138,314224
22083,984375	-138,335037
22086,914062	-138,314911
22089,843750	-138,333145
22092,773438	-138,336716
22095,703125	-138,329147
22098,632812	-138,323380
22101,562500	-138,333145
22104,492188	-138,337524
22107,421875	-138,332474
22110,351562	-138,332230
22113,281250	-138,336166
22116,210938	-138,333603
22119,140625	-138,336365
22122,070312	-138,338547
22125,000000	-138,335281
22127,929688	-138,343552
22130,859375	-138,337601
22133,789062	-138,336472
22136,718750	-138,347260
22139,648438	-138,345093
22142,578125	-138,339462
22145,507812	-138,339722
22148,437500	-138,353729
22151,367188	-138,342590
22154,296875	-138,344574
22157,226562	-138,356903
22160,156250	-138,356171
22163,085938	-138,329178
22166,015625	-138,359634
22168,945312	-138,345093
22171,875000	-138,354431
22174,804688	-138,350464
22177,734375	-138,354660
22180,664062	-138,351608
22183,593750	-138,359253
22186,523438	-138,350571
22189,453125	-138,359436
22192,382812	-138,362015
22195,312500	-138,352264
22198,242188	-138,361694
22201,171875	-138,356384
22204,101562	-138,367249
22207,031250	-138,358566
22209,960938	-138,362747
22212,890625	-138,362793
22215,820312	-138,363174
22218,750000	-138,369415
22221,679688	-138,356262
22224,609375	-138,377701
22227,539062	-138,361908
22230,468750	-138,369415
22233,398438	-138,371124
22236,328125	-138,365738
22239,257812	-138,370285
22242,187500	-138,371170
22245,117188	-138,370667
22248,046875	-138,375351
22250,976562	-138,370499
22253,906250	-138,370987
22256,835938	-138,375778
22259,765625	-138,369247
22262,695312	-138,393372
22265,625000	-138,372498
22268,554688	-138,368088
22271,484375	-138,386215
22274,414062	-138,371277
22277,343750	-138,380737
22280,273438	-138,386688
22283,203125	-138,383072
22286,132812	-138,375061
22289,062500	-138,390091
22291,992188	-138,382675
22294,921875	-138,384094
22297,851562	-138,384720
22300,781250	-138,388565
22303,710938	-138,386536
22306,640625	-138,385803
22309,570312	-138,391174
22312,500000	-138,386673
22315,429688	-138,385193
22318,359375	-138,393097
22321,289062	-138,390839
22324,218750	-138,392593
22327,148438	-138,396790
22330,078125	-138,388412
22333,007812	-138,392517
22335,937500	-138,398178
22338,867188	-138,393478
22341,796875	-138,391541
22344,726562	-138,408890
22347,656250	-138,399445
22350,585938	-138,379700
22353,515625	-138,412445
22356,445312	-138,388519
22359,375000	-138,408691
22362,304688	-138,394257
22365,234375	-138,408340
22368,164062	-138,399750
22371,093750	-138,395264
22374,023438	-138,416992
22376,953125	-138,391327
22379,882812	-138,412308
22382,812500	-138,401932
22385,742188	-138,409958
22388,671875	-138,395294
22391,601562	-138,422745
22394,531250	-138,393814
22397,460938	-138,420456
22400,390625	-138,403015
22403,320312	-138,418610
22406,250000	-138,408295
22409,179688	-138,406357
22412,109375	-138,417145
22415,039062	-138,408234
22417,968750	-138,419373
22420,898438	-138,405792
22423,828125	-138,418594
22426,757812	-138,420380
22429,687500	-138,412247
22432,617188	-138,415970
22435,546875	-138,422089
22438,476562	-138,410431
22441,406250	-138,423935
22444,335938	-138,417175
22447,265625	-138,418213
22450,195312	-138,422531
22453,125000	-138,418671
22456,054688	-138,427582
22458,984375	-138,410950
22461,914062	-138,440338
22464,843750	-138,415543
22467,773438	-138,413971
22470,703125	-138,431946
22473,632812	-138,420471
22476,562500	-138,426590
22479,492188	-138,421188
22482,421875	-138,430649
22485,351562	-138,427567
22488,281250	-138,430313
22491,210938	-138,418243
22494,140625	-138,438065
22497,070312	-138,422638
22500,000000	-138,435516
22502,929688	-138,421844
22505,859375	-138,438904
22508,789062	-138,428268
22511,718750	-138,431091
22514,648438	-138,440536
22517,578125	-138,433060
22520,507812	-138,431396
22523,437500	-138,426758
22526,367188	-138,452438
22529,296875	-138,429398
22532,226562	-138,436905
22535,156250	-138,420120
22538,085938	-138,461761
22541,015625	-138,434265
22543,945312	-138,437744
22546,875000	-138,438080
22549,804688	-138,443161
22552,734375	-138,437469
22555,664062	-138,443039
22558,593750	-138,444077
22561,523438	-138,438538
22564,453125	-138,452881
22567,382812	-138,429001
22570,312500	-138,454376
22573,242188	-138,442169
22576,171875	-138,447418
22579,101562	-138,445084
22582,031250	-138,445587
22584,960938	-138,444778
22587,890625	-138,455948
22590,820312	-138,441772
22593,750000	-138,447037
22596,679688	-138,447021
22599,609375	-138,452774
22602,539062	-138,452148
22605,468750	-138,449295
22608,398438	-138,449799
22611,328125	-138,453903
22614,257812	-138,449646
22617,187500	-138,447525
22620,117188	-138,459152
22623,046875	-138,454239
22625,976562	-138,456863
22628,906250	-138,452591
22631,835938	-138,455429
22634,765625	-138,463043
22637,695312	-138,438782
22640,625000	-138,464355
22643,554688	-138,460709
22646,484375	-138,455231
22649,414062	-138,460068
22652,343750	-138,455017
22655,273438	-138,456787
22658,203125	-138,460007
22661,132812	-138,464294
22664,062500	-138,459412
22666,992188	-138,459641
22669,921875	-138,465881
22672,851562	-138,460220
22675,781250	-138,460388
22678,710938	-138,465042
22681,640625	-138,466400
22684,570312	-138,459320
22687,500000	-138,464432
22690,429688	-138,465637
22693,359375	-138,467957
22696,289062	-138,465897
22699,218750	-138,469147
22702,148438	-138,466156
22705,078125	-138,467072
22708,007812	-138,472656
22710,937500	-138,467346
22713,867188	-138,466660
22716,796875	-138,473297
22719,726562	-138,466675
22722,656250	-138,460220
22725,585938	-138,483856
22728,515625	-138,468384
22731,445312	-138,473907
22734,375000	-138,461578
22737,304688	-138,487244
22740,234375	-138,469513
22743,164062	-138,467575
22746,093750	-138,485901
22749,023438	-138,459106
22751,953125	-138,483337
22754,882812	-138,473846
22757,812500	-138,479645
22760,742188	-138,469833
22763,671875	-138,484192
22766,601562	-138,473846
22769,531250	-138,476257
22772,460938	-138,483688
22775,390625	-138,479858
22778,320312	-138,468002
22781,250000	-138,480988
22784,179688	-138,489685
22787,109375	-138,476151
22790,039062	-138,476562
22792,968750	-138,487045
22795,898438	-138,483627
22798,828125	-138,476135
22801,757812	-138,486115
22804,687500	-138,481720
22807,617188	-138,486465
22810,546875	-138,474365
22813,476562	-138,491272
22816,406250	-138,483994
22819,335938	-138,486938
22822,265625	-138,485031
22825,195312	-138,486969
22828,125000	-138,483307
22831,054688	-138,488266
22833,984375	-138,491364
22836,914062	-138,471283
22839,843750	-138,504868
22842,773438	-138,485962
22845,703125	-138,491776
22848,632812	-138,483521
22851,562500	-138,492920
22854,492188	-138,491608
22857,421875	-138,485901
22860,351562	-138,496704
22863,281250	-138,488083
22866,210938	-138,494354
22869,140625	-138,489883
22872,070312	-138,497025
22875,000000	-138,487030
22877,929688	-138,496780
22880,859375	-138,496567
22883,789062	-138,491791
22886,718750	-138,498245
22889,648438	-138,493759
22892,578125	-138,494064
22895,507812	-138,496094
22898,437500	-138,493927
22901,367188	-138,495285
22904,296875	-138,492844
22907,226562	-138,506744
22910,156250	-138,510422
22913,085938	-138,463913
22916,015625	-138,516556
22918,945312	-138,493866
22921,875000	-138,500183
22924,804688	-138,497818
22927,734375	-138,506149
22930,664062	-138,492859
22933,593750	-138,498764
22936,523438	-138,504562
22939,453125	-138,500259
22942,382812	-138,504608
22945,312500	-138,500259
22948,242188	-138,501022
22951,171875	-138,502655
22954,101562	-138,501022
22957,031250	-138,504700
22959,960938	-138,507278
22962,890625	-138,498154
22965,820312	-138,509033
22968,750000	-138,507156
22971,679688	-138,503555
22974,609375	-138,501678
22977,539062	-138,513824
22980,468750	-138,503159
22983,398438	-138,507172
22986,328125	-138,504044
22989,257812	-138,510025
22992,187500	-138,510941
22995,117188	-138,499176
22998,046875	-138,509460
23000,976562	-138,515198
23003,906250	-138,503891
23006,835938	-138,512222
23009,765625	-138,500443
23012,695312	-138,532272
23015,625000	-138,498505
23018,554688	-138,508194
23021,484375	-138,512360
23024,414062	-138,511139
23027,343750	-138,510788
23030,273438	-138,514954
23033,203125	-138,504730
23036,132812	-138,522919
23039,062500	-138,510147
23041,992188	-138,510239
23044,921875	-138,518082
23047,851562	-138,510788
23050,781250	-138,514465
23053,710938	-138,515335
23056,640625	-138,515610
23059,570312	-138,516266
23062,500000	-138,512924
23065,429688	-138,516449
23068,359375	-138,513916
23071,289062	-138,517792
23074,218750	-138,512817
23077,148438	-138,516479
23080,078125	-138,529282
23083,007812	-138,508484
23085,937500	-138,520462
23088,867188	-138,513794
23091,796875	-138,518051
23094,726562	-138,523224
23097,656250	-138,528778
23100,585938	-138,498703
23103,515625	-138,529297
23106,445312	-138,521500
23109,375000	-138,522232
23112,304688	-138,508835
23115,234375	-138,530762
23118,164062	-138,520523
23121,093750	-138,513458
23124,023438	-138,528885
23126,953125	-138,521759
23129,882812	-138,519699
23132,812500	-138,524811
23135,742188	-138,526367
23138,671875	-138,520874
23141,601562	-138,525925
23144,531250	-138,521530
23147,460938	-138,528046
23150,390625	-138,519852
23153,320312	-138,530090
23156,250000	-138,523270
23159,179688	-138,524414
23162,109375	-138,528214
23165,039062	-138,520828
23167,968750	-138,529160
23170,898438	-138,522903
23173,828125	-138,525406
23176,757812	-138,537827
23179,687500	-138,520142
23182,617188	-138,523834
23185,546875	-138,542938
23188,476562	-138,516602
23191,406250	-138,528580
23194,335938	-138,530716
23197,265625	-138,526337
23200,195312	-138,529999
23203,125000	-138,531296
23206,054688	-138,528427
23208,984375	-138,529007
23211,914062	-138,543182
23214,843750	-138,517593
23217,773438	-138,524094
23220,703125	-138,534103
23223,632812	-138,539093
23226,562500	-138,523315
23229,492188	-138,534241
23232,421875	-138,528656
23235,351562	-138,538269
23238,281250	-138,527847
23241,210938	-138,534622
23244,140625	-138,536194
23247,070312	-138,531754
23250,000000	-138,530243
23252,929688	-138,535553
23255,859375	-138,533951
23258,789062	-138,526535
23261,718750	-138,539429
23264,648438	-138,534348
23267,578125	-138,536804
23270,507812	-138,533539
23273,437500	-138,528152
23276,367188	-138,545929
23279,296875	-138,533447
23282,226562	-138,531479
23285,156250	-138,516068
23288,085938	-138,565628
23291,015625	-138,524582
23293,945312	-138,542709
23296,875000	-138,540939
23299,804688	-138,529221
23302,734375	-138,536530
23305,664062	-138,544785
23308,593750	-138,540115
23311,523438	-138,524796
23314,453125	-138,550797
23317,382812	-138,537201
23320,312500	-138,535477
23323,242188	-138,545807
23326,171875	-138,538040
23329,101562	-138,536804
23332,031250	-138,538376
23334,960938	-138,542068
23337,890625	-138,542343
23340,820312	-138,536102
23343,750000	-138,537338
23346,679688	-138,550323
23349,609375	-138,535706
23352,539062	-138,541336
23355,468750	-138,548157
23358,398438	-138,535278
23361,328125	-138,545975
23364,257812	-138,538803
23367,187500	-138,539917
23370,117188	-138,548477
23373,046875	-138,537689
23375,976562	-138,547958
23378,906250	-138,541473
23381,835938	-138,548569
23384,765625	-138,545563
23387,695312	-138,528641
23390,625000	-138,553635
23393,554688	-138,541946
23396,484375	-138,542313
23399,414062	-138,552002
23402,343750	-138,542465
23405,273438	-138,536362
23408,203125	-138,551193
23411,132812	-138,547638
23414,062500	-138,543808
23416,992188	-138,540726
23419,921875	-138,549438
23422,851562	-138,541046
23425,781250	-138,551178
23428,710938	-138,542023
23431,640625	-138,550064
23434,570312	-138,535187
23437,500000	-138,555099
23440,429688	-138,542297
23443,359375	-138,554703
23446,289062	-138,540359
23449,218750	-138,552765
23452,148438	-138,546204
23455,078125	-138,546783
23458,007812	-138,548965
23460,937500	-138,546829
23463,867188	-138,557144
23466,796875	-138,539734
23469,726562	-138,549011
23472,656250	-138,547821
23475,585938	-138,559357
23478,515625	-138,548798
23481,445312	-138,539124
23484,375000	-138,553345
23487,304688	-138,558655
23490,234375	-138,542130
23493,164062	-138,549637
23496,093750	-138,555435
23499,023438	-138,543961
23501,953125	-138,552612
23504,882812	-138,552536
23507,812500	-138,549850
23510,742188	-138,553574
23513,671875	-138,544327
23516,601562	-138,559036
23519,531250	-138,543945
23522,460938	-138,554733
23525,390625	-138,560593
23528,320312	-138,542450
23531,250000	-138,550140
23534,179688	-138,562637
23537,109375	-138,548584
23540,039062	-138,544891
23542,968750	-138,563477
23545,898438	-138,550934
23548,828125	-138,549332
23551,757812	-138,552048
